VARIABLES="X""Y""dispX""dispY""sigmaxx""sigmayy""sigmaxy"
0.511981 0.200938 8.52878e-08 3.3473e-08 -9488.75 22822.1 -14990
0.495533 0.238636 8.25479e-08 3.9753e-08 -7074.16 20407.5 -17230.4
0.476314 0.275 7.93463e-08 4.58106e-08 -4352.62 17686 -19086
0.454431 0.309826 7.5701e-08 5.16121e-08 -1384.93 14718.3 -20515.1
0.430007 0.342919 7.16323e-08 5.71249e-08 1762.62 11570.7 -21486
0.403179 0.374095 6.71631e-08 6.23182e-08 5019.72 8313.61 -21976.9
0.374095 0.403179 6.23183e-08 6.71631e-08 8313.61 5019.72 -21976.9
0.342919 0.430007 5.71249e-08 7.16323e-08 11570.7 1762.62 -21486
0.309826 0.454431 5.16121e-08 7.5701e-08 14718.3 -1384.93 -20515.1
0.275 0.476314 4.58106e-08 7.93463e-08 17685.9 -4352.62 -19086
0.238636 0.495533 3.9753e-08 8.25479e-08 20407.5 -7074.15 -17230.4
0.200938 0.511981 3.3473e-08 8.52878e-08 22822.1 -9488.75 -14990
0.162115 0.525565 2.70058e-08 8.75507e-08 24875.8 -11542.5 -12414.8
0.122387 0.53621 2.03876e-08 8.93241e-08 26522.7 -13189.4 -9562.18
0.0819733 0.543857 1.36554e-08 9.05979e-08 27726.1 -14392.8 -6495.98
0.0411016 0.548462 6.84686e-09 9.1365e-08 28459.1 -15125.7 -3284.68
0 0.55 0 9.16212e-08 28705.2 -15371.9 -0
0.6 0 8.62222e-08 0 -11851.9 25185.2 -0
0.598601 0.0409454 8.60212e-08 5.88401e-09 -11679.4 25012.7 -2521.6
0.594412 0.0817 8.54191e-08 1.17406e-08 -11165.1 24498.5 -4996.24
0.58745 0.122074 8.44188e-08 1.75424e-08 -10318.7 23652.1 -7377.8
0.57775 0.161878 8.30249e-08 2.32625e-08 -9155.91 22489.2 -9621.92
0.565357 0.200928 8.12438e-08 2.88741e-08 -7698.36 21031.7 -11686.8
0.550327 0.239041 7.9084e-08 3.4351e-08 -5973.21 19306.5 -13534
0.532731 0.276039 7.65554e-08 3.96678e-08 -4012.6 17345.9 -15129.1
0.512652 0.31175 7.36699e-08 4.47997e-08 -1853.06 15186.4 -16442.3
0.490182 0.346008 7.0441e-08 4.97227e-08 465.192 12868.1 -17449.3
0.465427 0.378653 6.68836e-08 5.44138e-08 2898.96 10434.4 -18131.2
0.438502 0.409532 6.30143e-08 5.88512e-08 5402.92 7930.42 -18475.3
0.409532 0.438502 5.88512e-08 6.30143e-08 7930.41 5402.92 -18475.3
0.378653 0.465427 5.44138e-08 6.68836e-08 10434.4 2898.96 -18131.2
0.346008 0.490182 4.97227e-08 7.0441e-08 12868.1 465.193 -17449.3
0.31175 0.512652 4.47997e-08 7.36699e-08 15186.4 -1853.06 -16442.3
0.276039 0.532731 3.96678e-08 7.65554e-08 17345.9 -4012.6 -15129.1
0.239041 0.550327 3.4351e-08 7.9084e-08 19306.5 -5973.21 -13534
0.200928 0.565357 2.88741e-08 8.12438e-08 21031.7 -7698.36 -11686.8
0.161878 0.57775 2.32625e-08 8.30249e-08 22489.2 -9155.91 -9621.93
0.122074 0.58745 1.75424e-08 8.44188e-08 23652.1 -10318.7 -7377.8
0.0817 0.594412 1.17406e-08 8.54191e-08 24498.5 -11165.1 -4996.24
0.0409455 0.598601 5.88401e-09 8.60212e-08 25012.7 -11679.4 -2521.61
0 0.6 0 8.62222e-08 25185.2 -11851.9 -0
0.65 0 8.18333e-08 0 -9112.43 22445.8 -0
0.648717 0.0408138 8.16719e-08 5.13836e-09 -8988 22321.3 -1977.64
0.644875 0.0814666 8.11881e-08 1.02564e-08 -8616.7 21950 -3924.1
0.638487 0.121798 8.03838e-08 1.5334e-08 -8004.36 21337.7 -5808.67
0.629579 0.161648 7.92624e-08 2.03511e-08 -7160.66 20494 -7601.64
0.618187 0.200861 7.78281e-08 2.52879e-08 -6098.89 19432.2 -9274.72
0.604355 0.239281 7.60867e-08 3.01249e-08 -4835.8 18169.1 -10801.5
0.588138 0.276757 7.4045e-08 3.48429e-08 -3391.31 16724.6 -12158
0.569599 0.31314 7.17111e-08 3.94235e-08 -1788.19 15121.5 -13322.7
0.548813 0.348287 6.90942e-08 4.38485e-08 -51.7445 13385.1 -14277.3
0.525861 0.38206 6.62046e-08 4.81004e-08 1790.66 11542.7 -15006.8
0.500834 0.414326 6.30537e-08 5.21625e-08 3709.96 9623.37 -15499.6
0.47383 0.444956 5.96539e-08 5.60188e-08 5675.89 7657.44 -15748
0.444956 0.47383 5.60188e-08 5.96539e-08 7657.44 5675.89 -15748
0.414326 0.500834 5.21625e-08 6.30537e-08 9623.37 3709.96 -15499.6
0.38206 0.525861 4.81004e-08 6.62046e-08 11542.7 1790.66 -15006.8
0.348287 0.548813 4.38485e-08 6.90942e-08 13385.1 -51.7438 -14277.4
0.31314 0.569599 3.94235e-08 7.17111e-08 15121.5 -1788.19 -13322.7
0.276757 0.588138 3.48429e-08 7.4045e-08 16724.6 -3391.31 -12158
0.239281 0.604355 3.01249e-08 7.60867e-08 18169.1 -4835.8 -10801.5
0.200861 0.618187 2.52879e-08 7.78281e-08 19432.2 -6098.89 -9274.72
0.161648 0.629579 2.03511e-08 7.92624e-08 20494 -7160.66 -7601.64
0.121798 0.638487 1.5334e-08 8.03838e-08 21337.7 -8004.36 -5808.67
0.0814666 0.644875 1.02564e-08 8.11881e-08 21950 -8616.7 -3924.1
0.0408139 0.648717 5.13836e-09 8.16719e-08 22321.3 -8988 -1977.65
0 0.65 0 8.18333e-08 22445.8 -9112.43 -0
0.7 0 7.82381e-08 0 -6938.78 20272.1 -0
0.698816 0.0407014 7.81057e-08 4.54914e-09 -6846.78 20180.1 -1579.5
0.695267 0.081265 7.77091e-08 9.08289e-09 -6572.04 19905.4 -3137.63
0.689365 0.121554 7.70495e-08 1.35859e-08 -6118.27 19451.6 -4653.34
0.681131 0.161431 7.61292e-08 1.80429e-08 -5491.6 18824.9 -6106.11
0.670593 0.200762 7.49513e-08 2.24389e-08 -4700.51 18033.8 -7476.31
0.657785 0.239414 7.35198e-08 2.6759e-08 -3755.71 17089 -8745.41
0.642751 0.277256 7.18395e-08 3.09885e-08 -2669.95 16003.3 -9896.24
0.625543 0.314159 6.99161e-08 3.51132e-08 -1457.94 14791.3 -10913.2
0.606218 0.35 6.77562e-08 3.9119e-08 -136.055 13469.4 -11782.7
0.584841 0.384656 6.5367e-08 4.29925e-08 1277.83 12055.5 -12492.7
0.561486 0.418011 6.27566e-08 4.67206e-08 2764.58 10568.8 -13033.9
0.536231 0.449951 5.99339e-08 5.02905e-08 4304.11 9029.23 -13398.7
0.509162 0.480369 5.69083e-08 5.36902e-08 5875.58 7457.75 -13582.4
0.480369 0.509162 5.36902e-08 5.69083e-08 7457.75 5875.58 -13582.4
0.449951 0.536231 5.02905e-08 5.99339e-08 9029.23 4304.11 -13398.7
0.418011 0.561486 4.67206e-08 6.27566e-08 10568.8 2764.58 -13033.9
0.384656 0.584841 4.29925e-08 6.5367e-08 12055.5 1277.83 -12492.7
0.35 0.606218 3.9119e-08 6.77562e-08 13469.4 -136.054 -11782.7
0.314159 0.625543 3.51132e-08 6.99161e-08 14791.3 -1457.94 -10913.2
0.277256 0.642751 3.09885e-08 7.18395e-08 16003.3 -2669.95 -9896.24
0.239414 0.657785 2.6759e-08 7.35198e-08 17089 -3755.71 -8745.41
0.200762 0.670593 2.24389e-08 7.49513e-08 18033.8 -4700.51 -7476.31
0.161431 0.681131 1.80429e-08 7.61292e-08 18824.9 -5491.6 -6106.11
0.121554 0.689365 1.35859e-08 7.70495e-08 19451.6 -6118.27 -4653.34
0.0812651 0.695267 9.08289e-09 7.77091e-08 19905.4 -6572.04 -3137.63
0.0407014 0.698816 4.54914e-09 7.81057e-08 20180.1 -6846.78 -1579.5
0 0.7 0 7.82381e-08 20272.1 -6938.78 -0
0.75 0 7.52778e-08 0 -5185.19 18518.5 -0
0.7489 0.0406042 7.51674e-08 4.07546e-09 -5115.71 18449 -1281.41
0.745603 0.0810893 7.48365e-08 8.13896e-09 -4908.1 18241.4 -2547.8
0.74012 0.121336 7.42861e-08 1.21786e-08 -4564.78 17898.1 -3784.31
0.732465 0.161228 7.35178e-08 1.61825e-08 -4089.78 17423.1 -4976.46
0.722662 0.200646 7.25339e-08 2.01389e-08 -3488.68 16822 -6110.27
0.71074 0.239476 7.13372e-08 2.40363e-08 -2768.51 16101.8 -7172.44
0.696733 0.277604 6.99313e-08 2.78632e-08 -1937.72 15271.1 -8150.51
0.680682 0.314917 6.83203e-08 3.16083e-08 -1006.06 14339.4 -9033.03
0.662634 0.351306 6.65088e-08 3.52607e-08 15.5605 13317.8 -9809.65
0.642643 0.386665 6.45023e-08 3.88097e-08 1115.16 12218.2 -10471.3
0.620767 0.42089 6.23066e-08 4.22449e-08 2279.84 11053.5 -11010.1
0.59707 0.453881 5.99281e-08 4.55562e-08 3495.96 9837.37 -11419.9
0.571622 0.48554 5.73739e-08 4.87338e-08 4749.25 8584.08 -11695.7
0.544497 0.515775 5.46513e-08 5.17685e-08 6025.02 7308.31 -11834.5
0.515775 0.544497 5.17685e-08 5.46513e-08 7308.31 6025.02 -11834.5
0.48554 0.571622 4.87338e-08 5.73739e-08 8584.08 4749.25 -11695.7
0.453881 0.59707 4.55562e-08 5.99281e-08 9837.37 3495.96 -11419.9
0.42089 0.620767 4.22449e-08 6.23066e-08 11053.5 2279.84 -11010.1
0.386665 0.642643 3.88097e-08 6.45023e-08 12218.2 1115.16 -10471.3
0.351306 0.662634 3.52607e-08 6.65088e-08 13317.8 15.5611 -9809.65
0.314917 0.680682 3.16083e-08 6.83203e-08 14339.4 -1006.06 -9033.03
0.277604 0.696733 2.78632e-08 6.99313e-08 15271.1 -1937.72 -8150.51
0.239476 0.71074 2.40363e-08 7.13372e-08 16101.8 -2768.51 -7172.44
0.200646 0.722662 2.01389e-08 7.25339e-08 16822 -3488.68 -6110.27
0.161228 0.732465 1.61825e-08 7.35178e-08 17423.1 -4089.78 -4976.46
0.121337 0.74012 1.21786e-08 7.42861e-08 17898.1 -4564.78 -3784.31
0.0810893 0.745603 8.13896e-09 7.48365e-08 18241.4 -4908.1 -2547.8
0.0406042 0.7489 4.07546e-09 7.51674e-08 18449 -5115.71 -1281.41
0 0.75 0 7.52778e-08 18518.5 -5185.19 -0
0.8 0 7.28333e-08 0 -3750 17083.3 -0
0.798973 0.0405193 7.27399e-08 3.68895e-09 -3696.56 17029.9 -1053.84
0.795895 0.0809347 7.24596e-08 7.36843e-09 -3536.77 16870.1 -2096.86
0.790775 0.121142 7.19934e-08 1.1029e-08 -3272.28 16605.6 -3118.37
0.783624 0.161039 7.13424e-08 1.46612e-08 -2905.81 16239.1 -4107.87
0.774462 0.200522 7.05083e-08 1.82559e-08 -2441.11 15774.4 -5055.23
0.763311 0.23949 6.94931e-08 2.18036e-08 -1882.95 15216.3 -5950.71
0.750202 0.277844 6.82996e-08 2.52954e-08 -1237.06 14570.4 -6785.13
0.735166 0.315485 6.69308e-08 2.87223e-08 -510.072 13843.4 -7549.92
0.718244 0.352315 6.53901e-08 3.20754e-08 290.563 13042.8 -8237.25
0.699477 0.388242 6.36816e-08 3.53462e-08 1156.62 12176.7 -8840.04
0.678915 0.423171 6.18096e-08 3.85262e-08 2079.23 11254.1 -9352.13
0.656611 0.457015 5.97789e-08 4.16074e-08 3048.9 10284.4 -9768.25
0.632621 0.489685 5.75948e-08 4.45817e-08 4055.7 9277.63 -10084.1
0.607007 0.521098 5.52629e-08 4.74416e-08 5089.29 8244.04 -10296.5
0.579834 0.551174 5.27891e-08 5.01798e-08 6139.07 7194.26 -10403.3
0.551174 0.579834 5.01798e-08 5.27891e-08 7194.26 6139.07 -10403.3
0.521098 0.607006 4.74416e-08 5.52629e-08 8244.04 5089.29 -10296.5
0.489685 0.632621 4.45817e-08 5.75948e-08 9277.63 4055.7 -10084.1
0.457015 0.656611 4.16074e-08 5.97789e-08 10284.4 3048.9 -9768.25
0.423171 0.678915 3.85262e-08 6.18096e-08 11254.1 2079.23 -9352.13
0.388242 0.699477 3.53462e-08 6.36816e-08 12176.7 1156.63 -8840.04
0.352315 0.718244 3.20754e-08 6.53901e-08 13042.8 290.563 -8237.25
0.315485 0.735166 2.87223e-08 6.69308e-08 13843.4 -510.072 -7549.93
0.277844 0.750202 2.52954e-08 6.82996e-08 14570.4 -1237.06 -6785.13
0.239491 0.763311 2.18036e-08 6.94931e-08 15216.3 -1882.95 -5950.71
0.200522 0.774462 1.82559e-08 7.05083e-08 15774.4 -2441.11 -5055.23
0.161039 0.783624 1.46612e-08 7.13424e-08 16239.1 -2905.81 -4107.87
0.121142 0.790775 1.1029e-08 7.19934e-08 16605.6 -3272.28 -3118.37
0.0809347 0.795895 7.36843e-09 7.24596e-08 16870.1 -3536.77 -2096.86
0.0405194 0.798973 3.68895e-09 7.27399e-08 17029.9 -3696.56 -1053.84
0 0.8 0 7.28333e-08 17083.3 -3750 -0
0.85 0 7.08137e-08 0 -2560.55 15893.9 -0
0.849037 0.0404446 7.07335e-08 3.36945e-09 -2518.77 15852.1 -877.103
0.846151 0.0807976 7.04931e-08 6.73127e-09 -2393.81 15727.1 -1746.26
0.841348 0.120968 7.00929e-08 1.00778e-08 -2186.79 15520.1 -2599.61
0.834639 0.160864 6.9534e-08 1.34016e-08 -1899.59 15232.9 -3429.41
0.82604 0.200395 6.88176e-08 1.6695e-08 -1534.81 14868.1 -4228.16
0.815569 0.239473 6.79453e-08 1.99505e-08 -1095.77 14429.1 -4988.61
0.803251 0.278008 6.6919e-08 2.31609e-08 -586.418 13919.8 -5703.89
0.789113 0.315913 6.57412e-08 2.63188e-08 -11.3868 13344.7 -6367.51
0.773187 0.353103 6.44144e-08 2.94171e-08 624.122 12709.2 -6973.47
0.75551 0.389493 6.29417e-08 3.24487e-08 1314.35 12019 -7516.27
0.736122 0.425 6.13265e-08 3.54069e-08 2053.06 11280.3 -7991.01
0.715066 0.459545 5.95723e-08 3.82848e-08 2833.54 10499.8 -8393.37
0.69239 0.493048 5.76832e-08 4.1076e-08 3648.74 9684.6 -8719.73
0.668145 0.525435 5.56633e-08 4.37741e-08 4491.27 8842.07 -8967.12
0.642387 0.556632 5.35174e-08 4.63731e-08 5353.5 7979.84 -9133.3
0.615174 0.586567 5.12503e-08 4.88671e-08 6227.62 7105.72 -9216.77
0.586567 0.615174 4.88671e-08 5.12503e-08 7105.72 6227.62 -9216.77
0.556632 0.642387 4.63731e-08 5.35174e-08 7979.84 5353.5 -9133.3
0.525435 0.668145 4.37741e-08 5.56633e-08 8842.07 4491.27 -8967.12
0.493048 0.69239 4.1076e-08 5.76832e-08 9684.59 3648.74 -8719.73
0.459545 0.715065 3.82848e-08 5.95723e-08 10499.8 2833.54 -8393.37
0.425 0.736122 3.54069e-08 6.13265e-08 11280.3 2053.06 -7991.01
0.389493 0.75551 3.24487e-08 6.29417e-08 12019 1314.35 -7516.27
0.353103 0.773187 2.94171e-08 6.44144e-08 12709.2 624.123 -6973.47
0.315913 0.789113 2.63188e-08 6.57412e-08 13344.7 -11.3865 -6367.51
0.278008 0.803251 2.31609e-08 6.6919e-08 13919.8 -586.418 -5703.89
0.239473 0.815569 1.99505e-08 6.79453e-08 14429.1 -1095.76 -4988.61
0.200395 0.82604 1.6695e-08 6.88176e-08 14868.1 -1534.81 -4228.16
0.160864 0.834639 1.34016e-08 6.9534e-08 15232.9 -1899.59 -3429.41
0.120968 0.841348 1.00778e-08 7.00929e-08 15520.1 -2186.79 -2599.61
0.0807977 0.846151 6.73127e-09 7.04931e-08 15727.1 -2393.81 -1746.26
0.0404447 0.849037 3.36945e-09 7.07335e-08 15852.1 -2518.77 -877.104
0 0.85 0 7.08137e-08 15893.9 -2560.55 -0
0.9 0 6.91481e-08 0 -1563.79 14897.1 -0
0.899094 0.0403783 6.90785e-08 3.10232e-09 -1530.65 14864 -737.772
0.896377 0.0806754 6.88698e-08 6.19839e-09 -1431.52 14764.9 -1469.6
0.891855 0.12081 6.85223e-08 9.28198e-09 -1267.18 14600.5 -2189.6
0.885537 0.160701 6.80369e-08 1.23469e-08 -1038.97 14372.3 -2891.97
0.877435 0.200269 6.74145e-08 1.53869e-08 -748.715 14082 -3571.06
0.867567 0.239433 6.66562e-08 1.8396e-08 -398.756 13732.1 -4221.39
0.855951 0.278115 6.57638e-08 2.1368e-08 8.09053 13325.2 -4837.74
0.842611 0.316237 6.47389e-08 2.42969e-08 468.548 12864.8 -5415.13
0.827575 0.353723 6.35836e-08 2.7177e-08 978.908 12354.4 -5948.93
0.810872 0.390495 6.23003e-08 3.00023e-08 1535.06 11798.3 -6434.83
0.792536 0.426482 6.08916e-08 3.27671e-08 2132.54 11200.8 -6868.92
0.772604 0.461609 5.93601e-08 3.5466e-08 2766.51 10566.8 -7247.7
0.751116 0.495807 5.77092e-08 3.80935e-08 3431.89 9901.44 -7568.13
0.728115 0.529007 5.5942e-08 4.06443e-08 4123.32 9210.02 -7827.63
0.703648 0.561141 5.40622e-08 4.31132e-08 4835.22 8498.11 -8024.1
0.677764 0.592145 5.20735e-08 4.54952e-08 5561.87 7771.47 -8155.97
0.650515 0.621956 4.99799e-08 4.77857e-08 6297.41 7035.92 -8222.17
0.621956 0.650515 4.77857e-08 4.99799e-08 7035.92 6297.41 -8222.17
0.592145 0.677764 4.54952e-08 5.20735e-08 7771.47 5561.87 -8155.97
0.561141 0.703648 4.31132e-08 5.40622e-08 8498.11 4835.22 -8024.1
0.529007 0.728115 4.06443e-08 5.5942e-08 9210.02 4123.32 -7827.63
0.495807 0.751116 3.80935e-08 5.77092e-08 9901.44 3431.89 -7568.13
0.461609 0.772604 3.5466e-08 5.93601e-08 10566.8 2766.51 -7247.7
0.426482 0.792536 3.27671e-08 6.08915e-08 11200.8 2132.54 -6868.92
0.390495 0.810872 3.00023e-08 6.23003e-08 11798.3 1535.06 -6434.83
0.353723 0.827575 2.7177e-08 6.35836e-08 12354.4 978.908 -5948.93
0.316237 0.842611 2.42969e-08 6.47389e-08 12864.8 468.548 -5415.13
0.278115 0.855951 2.1368e-08 6.57638e-08 13325.2 8.09079 -4837.74
0.239433 0.867567 1.8396e-08 6.66562e-08 13732.1 -398.755 -4221.39
0.200269 0.877435 1.53869e-08 6.74145e-08 14082 -748.715 -3571.06
0.160701 0.885537 1.23469e-08 6.80369e-08 14372.3 -1038.97 -2891.97
0.12081 0.891855 9.28198e-09 6.85223e-08 14600.5 -1267.18 -2189.6
0.0806754 0.896377 6.19839e-09 6.88698e-08 14764.9 -1431.52 -1469.6
0.0403784 0.899094 3.10232e-09 6.90785e-08 14864 -1530.65 -737.773
0 0.9 0 6.91481e-08 14897.1 -1563.79 -0
0.95 0 6.77807e-08 0 -720.222 14053.6 -0
0.949144 0.0403191 6.77196e-08 2.87669e-09 -693.61 14026.9 -626.452
0.946578 0.0805656 6.75365e-08 5.7482e-09 -613.968 13947.3 -1248.39
0.942305 0.120667 6.72317e-08 8.60936e-09 -481.868 13815.2 -1861.33
0.936335 0.160551 6.68057e-08 1.1455e-08 -298.264 13631.6 -2460.87
0.928677 0.200145 6.62594e-08 1.428e-08 -64.4764 13397.8 -3042.67
0.919346 0.239379 6.55936e-08 1.70792e-08 217.809 13115.5 -3602.55
0.908358 0.278182 6.48097e-08 1.98477e-08 546.558 12786.8 -4136.47
0.895734 0.316483 6.39089e-08 2.25804e-08 919.403 12413.9 -4640.59
0.881495 0.354214 6.2893e-08 2.52725e-08 1333.66 11999.7 -5111.28
0.865667 0.391306 6.17637e-08 2.7919e-08 1786.34 11547 -5545.13
0.84828 0.427694 6.05231e-08 3.05151e-08 2274.18 11059.2 -5939.04
0.829363 0.46331 5.91735e-08 3.30563e-08 2793.67 10539.7 -6290.15
0.808953 0.498092 5.77172e-08 3.55379e-08 3341.06 9992.27 -6595.94
0.787084 0.531976 5.6157e-08 3.79555e-08 3912.42 9420.92 -6854.21
0.763797 0.564902 5.44955e-08 4.03047e-08 4503.62 8829.72 -7063.1
0.739134 0.596809 5.27358e-08 4.25812e-08 5110.4 8222.93 -7221.09
0.713139 0.627641 5.08811e-08 4.4781e-08 5728.4 7604.93 -7327.06
0.685858 0.657342 4.89347e-08 4.69001e-08 6353.16 6980.18 -7380.23
0.657342 0.685858 4.69001e-08 4.89347e-08 6980.17 6353.16 -7380.23
0.627641 0.713139 4.4781e-08 5.08811e-08 7604.93 5728.4 -7327.06
0.596809 0.739134 4.25812e-08 5.27358e-08 8222.93 5110.4 -7221.09
0.564902 0.763797 4.03047e-08 5.44955e-08 8829.72 4503.62 -7063.1
0.531976 0.787084 3.79555e-08 5.6157e-08 9420.92 3912.42 -6854.21
0.498092 0.808953 3.55379e-08 5.77172e-08 9992.27 3341.06 -6595.94
0.46331 0.829363 3.30563e-08 5.91735e-08 10539.7 2793.67 -6290.15
0.427694 0.84828 3.05151e-08 6.05231e-08 11059.2 2274.18 -5939.04
0.391306 0.865667 2.7919e-08 6.17637e-08 11547 1786.34 -5545.13
0.354214 0.881495 2.52725e-08 6.2893e-08 11999.7 1333.66 -5111.28
0.316483 0.895734 2.25805e-08 6.39089e-08 12413.9 919.404 -4640.59
0.278182 0.908358 1.98477e-08 6.48097e-08 12786.8 546.559 -4136.47
0.239379 0.919346 1.70793e-08 6.55936e-08 13115.5 217.809 -3602.55
0.200145 0.928677 1.428e-08 6.62594e-08 13397.8 -64.4762 -3042.67
0.160551 0.936335 1.1455e-08 6.68057e-08 13631.6 -298.264 -2460.87
0.120667 0.942305 8.60936e-09 6.72317e-08 13815.2 -481.868 -1861.33
0.0805657 0.946578 5.74821e-09 6.75365e-08 13947.3 -613.968 -1248.39
0.0403192 0.949144 2.8767e-09 6.77196e-08 14026.9 -693.61 -626.452
0 0.95 0 6.77807e-08 14053.6 -720.222 -0
1 0 6.66667e-08 0 0 13333.3 -0
0.999189 0.0402659 6.66126e-08 2.6844e-09 21.6179 13311.7 -536.444
0.996757 0.0804666 6.64505e-08 5.36444e-09 86.3316 13247 -1069.41
0.992709 0.120537 6.61806e-08 8.03578e-09 193.721 13139.6 -1595.44
0.98705 0.160411 6.58034e-08 1.06941e-08 343.09 12990.2 -2111.12
0.979791 0.200026 6.53194e-08 1.3335e-08 533.47 12799.9 -2613.11
0.970942 0.239316 6.47295e-08 1.59544e-08 763.626 12569.7 -3098.15
0.960518 0.278217 6.40345e-08 1.85478e-08 1032.07 12301.3 -3563.11
0.948536 0.316668 6.32358e-08 2.11112e-08 1337.05 11996.3 -4004.95
0.935016 0.354605 6.23344e-08 2.36403e-08 1676.59 11656.7 -4420.82
0.919979 0.391967 6.1332e-08 2.61311e-08 2048.5 11284.8 -4808.02
0.90345 0.428693 6.023e-08 2.85795e-08 2450.36 10883 -5164.03
0.885456 0.464723 5.90304e-08 3.09815e-08 2879.57 10453.8 -5486.56
0.866025 0.5 5.7735e-08 3.33333e-08 3333.33 10000 -5773.5
0.84519 0.534466 5.6346e-08 3.56311e-08 3808.72 9524.62 -6023
0.822984 0.568065 5.48656e-08 3.7871e-08 4302.63 9030.7 -6233.44
0.799443 0.600742 5.32962e-08 4.00495e-08 4811.88 8521.45 -6403.45
0.774605 0.632445 5.16403e-08 4.2163e-08 5333.16 8000.17 -6531.94
0.748511 0.663123 4.99007e-08 4.42082e-08 5863.09 7470.24 -6618.06
0.721202 0.692724 4.80802e-08 4.61816e-08 6398.23 6935.11 -6661.26
0.692724 0.721202 4.61816e-08 4.80802e-08 6935.11 6398.23 -6661.26
0.663123 0.748511 4.42082e-08 4.99007e-08 7470.24 5863.09 -6618.06
0.632445 0.774605 4.2163e-08 5.16403e-08 8000.17 5333.16 -6531.94
0.600742 0.799443 4.00495e-08 5.32962e-08 8521.45 4811.88 -6403.45
0.568065 0.822984 3.7871e-08 5.48656e-08 9030.7 4302.63 -6233.44
0.534466 0.84519 3.56311e-08 5.6346e-08 9524.62 3808.72 -6023
0.5 0.866025 3.33333e-08 5.7735e-08 10000 3333.33 -5773.5
0.464723 0.885456 3.09815e-08 5.90304e-08 10453.8 2879.57 -5486.56
0.428693 0.90345 2.85795e-08 6.023e-08 10883 2450.36 -5164.03
0.391967 0.919979 2.61311e-08 6.1332e-08 11284.8 2048.5 -4808.02
0.354605 0.935016 2.36403e-08 6.23344e-08 11656.7 1676.6 -4420.82
0.316668 0.948536 2.11112e-08 6.32358e-08 11996.3 1337.05 -4004.95
0.278217 0.960518 1.85478e-08 6.40345e-08 12301.3 1032.07 -3563.11
0.239316 0.970942 1.59544e-08 6.47295e-08 12569.7 763.627 -3098.15
0.200026 0.979791 1.3335e-08 6.53194e-08 12799.9 533.47 -2613.11
0.160411 0.98705 1.06941e-08 6.58034e-08 12990.2 343.09 -2111.12
0.120537 0.992709 8.03578e-09 6.61806e-08 13139.6 193.721 -1595.44
0.0804666 0.996757 5.36444e-09 6.64505e-08 13247 86.3316 -1069.41
0.040266 0.999189 2.6844e-09 6.66126e-08 13311.7 21.618 -536.444
0 1 0 6.66667e-08 13333.3 -4.44089e-12 -0
